# Puzzles from the Lichess puzzle database (CC0), chosen by python/puzzles.py.
# id<TAB>fen<TAB>moves (UCI; the first is the opponent's)<TAB>rating<TAB>themes
u5FnP	r6k/ppp3p1/3p4/3Qn1rp/8/P1PP3q/1P3PPN/4RRK1 w - - 2 24	e1e3 h3h2 g1h2 e5g4 h2g1 g5d5	1997	attraction discoveredAttack fork middlegame sacrifice
FImog	r4rk1/ppqnbppp/2p4B/4p2n/2B1P3/2N3Q1/PPP2PPP/3R1RK1 w - - 8 14	g3g4 d7f6 g4g5 g8h8 h6g7 h5g7	2000	middlegame
ICEps	r1b1k2r/pppp1pp1/2n2q1p/3QP3/1bB5/2N5/PPP2PPP/R1B2RK1 b kq - 0 10	c6e5 f1e1 b4c3 b2c3 d7d6 f2f4 e8g8 f4e5	2002	opening
OYAFM	r4rk1/p3qp1p/1p1p2pQ/2p1p3/5nP1/2PB4/PP3P1P/RN2K2R w KQ - 4 19	d3c2 e7b7 h1g1 b7f3	2004	middlegame
NnK1z	6rk/3qppbb/1pp4B/p2nP3/P1NN2r1/1P6/2P3PQ/3R1RK1 w - - 3 32	f1f7 g4g2 h2g2 g7h6	2005	deflection middlegame pin
pN9YJ	r3r1k1/pppq1ppp/2nb4/5b1P/1n3P2/P1N2QN1/1P1B2P1/2K1RB1R b - - 0 17	b4c2 e1e8 a8e8 g3f5 d7f5 f1d3 c2d4 d3f5	2005	attraction kingsideAttack middlegame
kJoGd	2k5/1p1b1pQp/p3p3/2q5/8/1P2P1P1/1K6/3R4 b - - 2 32	c5e3 g7f8 c8c7 f8d6	2010	endgame
pt3ns	r6r/2Q2ppp/pp2p3/kb6/q1P5/5PP1/7P/1R2K2R b K - 0 24	a4c4 b1a1 a5b4 c7d6 c4c5 d6d2 c5c3 a1b1 b4c4 b1c1 c3c1 d2c1	2013	middlegame pin
5DSRd	7k/2p3pp/pb1pBr2/1p3P2/1P1P2q1/P2Q1N2/5P2/5R1K w - - 3 31	f1g1 g4h3 f3h2 h3d3	2013	middlegame
2zN5m	7k/p3q1b1/1p5p/2p1n3/P1b1BQ2/2P5/1P3R1P/6K1 b - - 0 31	e5d3 f4b8 c4g8 e4d3	2015	deflection middlegame
9xr75	r3k1nr/pp2ppb1/2pp2n1/7p/2BPP1q1/4N1Bb/PPP1NP2/R1Q2RK1 b kq - 3 16	g4e4 f2f3 h3f1 f3e4	2016	opening trappedPiece
cnN8g	1r2r1k1/p1p2pp1/3p3p/1q1P4/5P2/PB2B1Q1/1nP3PP/R5K1 b - - 3 30	b5e2 e3d4 g7g6 d4b2 e8e3 g3f2 e2f2 g1f2	2017	middlegame quietMove
sgWto	2r2rk1/qp4pp/4p3/2Np4/1P3Pn1/3QP3/6PP/2R1R1K1 b - - 0 22	c8c6 c1a1 a7b8 c5d7	2018	middlegame
ztKos	r1b1r1k1/pp2pp1p/5Np1/2p1Q3/2q5/8/PP3PPP/3RK2R b K - 3 16	g8f8 f6e8 c4e6 e5e6 c8e6 e8c7	2019	middlegame
P816R	3r1rk1/1bq2p2/p2bp2Q/8/1p1P4/2P2N2/P5PP/4RR1K b - - 0 24	d6f4 f3g5 f7f6 h6g6 c7g7 g6g7 g8g7 g5e6	2020	attraction kingsideAttack middlegame
3Ab9n	3r2k1/1p4pp/pb2P3/5P2/4P3/P4R1P/1B4P1/7K w - - 4 32	f3g3 d8d1 h1h2 b6g1	2020	endgame
wEp0k	3q3k/6pp/4QR2/p2p4/Pb1P4/4P3/1P1r2PP/R5K1 b - - 0 23	g7f6 a1c1 h8g7 c1c8 d8c8 e6c8	2023	endgame quietMove
40EXQ	N7/ppR1kpR1/3p1n2/3Ppb2/1q6/3P4/PP5P/1K6 b - - 4 25	e7f8 c7f7 f8e8 a8c7 e8d8 f7f8 f6e8 f8e8	2024	endgame fork mate
rQ81v	1r3rk1/p5bp/2p3p1/3p1b2/q2P4/3BB2P/PP1Q2P1/K2R3R b - - 4 25	g7d4 e3d4 a4d4 d3f5 d4d2 f5e6 g8g7 d1d2	2025	middlegame sacrifice
35DUZ	r4rk1/p1p2Bpp/2p5/2b2R2/8/1Q6/Pp1q1PPP/1R4K1 b - - 0 17	f8f7 b3f7 g8h8 f5c5 d2d3 f7f5	2027	middlegame
M2MEf	1r4k1/5ppn/7p/4pN2/1qP1P1P1/Rp1P4/1K1b4/R2Q4 w - - 6 31	d1b3 b4c3 b2a2 b8b3	2028	discoveredAttack middlegame pin
9bCwA	8/pp6/5p1p/5K2/6P1/P1P4k/1P6/8 w - - 0 40	b2b4 b7b5 f5f4 h3h4	2032	endgame pawnEndgame quietMove zugzwang
RGcjJ	3R1Rnk/1p4pp/p7/1b1KB3/8/2P3P1/P6P/6q1 b - - 7 32	g1d1 d5c5 d1d8 f8d8	2041	defensiveMove endgame
x44I7	r2r2k1/5p2/7p/p2R4/2n3pP/2P1P1B1/2R2PP1/6K1 w - - 1 27	d5c5 d8d1 g1h2 c4d2 c2d2 d1d2	2041	endgame quietMove
LdyMK	8/8/7p/ppp1k1p1/6P1/PPP1K2P/8/8 w - - 0 42	c3c4 b5c4 b3c4 a5a4 e3d3 e5f4	2042	endgame pawnEndgame quietMove zugzwang
6PG4F	r4k2/2q2p2/2p1n3/1pPp1R1Q/3Pn3/p6P/5PP1/1N4K1 b - - 3 30	e6g7 h5h8 f8e7 h8g7 e7e6 f5e5 c7e5 g7e5	2043	deflection middlegame
i9O0P	6k1/ppq2pp1/5B1p/2pp1B2/3P2n1/2P2N2/PPQNrPKb/2R5 w - - 3 21	f5g4 c7g3 g2h1 e2f2	2045	deflection middlegame pin
v0Wm1	2r2rk1/pp2qpp1/4b2p/3p4/1P2n3/P1N1P3/2Q1NPPP/R4RK1 w - - 0 17	c2d3 e4c3 e2c3 d5d4 e3d4 e6c4 d3f3 c4f1	2047	clearance middlegame skewer
qenSO	r1b3k1/p1p3p1/1p1p3p/2PPp3/1P3r2/2Q3Pq/P3BP2/R2R2K1 w - - 0 20	c5d6 f4h4 g3h4 h3c3	2047	middlegame
mN3T5	rn2r1k1/ppp2ppp/3b4/8/3P2bq/2PB1P2/P3N1PP/R1BQK2R w KQ - 1 13	g2g3 d6g3 e1d2 g4f3 h2g3 h4h1	2047	opening
5iHs2	5rk1/6pp/1p6/pP1P3q/P1p1pBb1/2Q1P3/2K2P2/6R1 w - - 0 33	c3c4 f8c8 f4c7 h5f7	2048	endgame pin
BQZ38	r4q2/pp5k/2nR1bp1/5bN1/1r6/Q2B4/PPP3PP/1K3R2 b - - 4 22	h7h6 d3f5 f8d6 g5f7 h6g7 f7d6	2048	fork middlegame sacrifice
Omg0U	3rr1k1/1q3pb1/p6p/1p3Np1/8/2Pn3P/PPQ2BP1/R4RK1 w - - 6 24	f5g7 d3f4 f2e3 e8e3 f1f4 g5f4	2050	middlegame
23TKm	2Q5/4qkp1/p2p1p2/2pP4/P1P1P3/8/4r1PP/R5K1 w - - 3 35	c8a6 e7e4 a6b7 f7g6 b7b1 e2g2	2050	endgame
Da3Us	3rk2r/2p2pbp/6p1/p1B1P3/P3P1b1/1PN1PN1q/5KRP/1R1Q4 w k - 3 25	g2g3 d8d1 b1d1 h3h5 g3g4 h5g4	2052	middlegame
DE8Ku	1k5r/ppq3p1/2p2p2/2Qnr1p1/8/3R1B1P/PPP5/1K1R4 b - - 1 29	h8d8 c2c4 d5c3 b2c3 e5c5 d3d8 c7d8 d1d8	2053	middlegame
fUPEM	8/p7/1p5p/2p5/1PP4k/P4K2/7P/8 b - - 0 42	c5b4 a3b4 h4g5 f3e4 g5f6 e4d5	2055	defensiveMove endgame pawnEndgame
fiBLo	4r3/5qpk/1p1b3p/pPrR1p2/P3p3/1Q1nP1B1/3RBPPP/6K1 w - - 9 32	e2d3 f7d5 b3d5 c5d5	2056	middlegame
Iy5tH	2nr2k1/1pq3p1/1ppp1n1p/4p3/2P2r2/P1PR1NNP/1P2QPP1/3R2K1 w - - 8 22	f3e5 d8e8 e2d2 d6e5	2061	middlegame
Cg9Xe	r3r1k1/pp3Qp1/1n5p/4N1q1/1B1Pp3/P6b/1P3PP1/R4RK1 b - - 0 22	g8h8 f7e8 a8e8 e5f7 h8g8 f7g5	2062	fork middlegame sacrifice
UeZ5s	r2q1knr/pp3ppb/2B1p3/2b1P2N/6PP/2p2Q2/PPP2P2/R1B1K2R w KQ - 1 14	f3c3 d8b6 c1e3 c5e3	2063	middlegame
m7pX5	2R5/pp3qpk/3r1r2/5P2/5Q2/3p4/PP4R1/6K1 b - - 1 36	d3d2 g2h2 f6h6 f4d6 d2d1r d6d1	2065	endgame pin
eg1cU	2r3k1/5pp1/4p2p/Rp6/3pP3/1P4P1/5PKP/8 w - - 0 26	a5b5 d4d3 g2f3 c8d8 b5a5 d3d2	2066	advancedPawn endgame quietMove rookEndgame
KXCMH	r5k1/pp3R1p/4PQpb/8/3pq2P/P5P1/6P1/7K b - - 0 30	a8e8 f7g7 h6g7 f6f7 g8h8 f7e8 g7f8 e8f8	2067	clearance endgame fork mate sacrifice
G7TRD	8/1p5p/2p1kpp1/p1P5/P1P1K1PP/6P1/8/8 b - - 0 32	h7h5 g4h5 g6h5 e4f4 f6f5 f4g5	2070	endgame pawnEndgame
TgbsL	1k5r/1pp1qp1p/B1nr1n2/4P1p1/3P4/P1Q2P2/1PP4P/1K1R3R b - - 0 18	f6d5 c3b3 c6a5 e5d6 e7d6 b3b5	2071	middlegame pin
IKp4M	8/p7/3p2p1/3P1r1k/2p1KP1P/8/P7/3R4 b - - 1 34	h5h4 e4f3 f5f4 f3f4	2073	endgame rookEndgame
8zHYt	8/p3rk2/2p3b1/2q3pp/2P3K1/2P2P2/PQ4PP/2RR4 w - - 0 25	g4g3 h5h4 g3h3 c5f5 g2g4 f5f3	2074	deflection endgame mate mateIn3
aONHD	4kb1r/6pp/R2pq3/1r1n4/2Q5/8/1P3PPP/2B2RK1 b k - 0 20	b5c5 c4c5 d6c5 a6e6	2076	middlegame
mKtHa	3r3r/p1p2pp1/3q1k1p/1R6/4Q3/2Pn4/P4PPP/3R2K1 b - - 6 27	h8e8 b5f5 f6g6 f5e5 f7f5 e4f5	2076	discoveredAttack exposedKing mate mateIn3 middlegame
uLdsG	1k2r3/pp6/1p1K3p/1n2pB2/1P3rP1/2PP3P/R7/2R5 w - - 1 33	d6d5 b5c3 c1c3 f4d4	2078	endgame mate mateIn2 sacrifice
Qf4mS	8/8/1p3P1p/1Pb5/4K3/8/P1k5/8 b - - 0 58	c2b2 a2a4 b2c3 a4a5	2079	endgame quietMove
hrG0r	4rrk1/ppq4p/b3pBp1/4N3/P1p2b1Q/1P5R/2P3PP/3R3K b - - 1 24	f8f6 d1d7 c7d7 e5d7 f6f7 d7f6 f7f6 h4f6	2080	fork middlegame
ddRWd	2r3k1/1b2q1p1/1p2p2p/p2PPp1P/4P2b/P2B4/1P2Q1P1/5RK1 b - - 0 27	f5e4 e2e4 g7g6 e4g6 e7g7 g6e6 g8h8 f1f7 c8c1 d3f1	2080	defensiveMove deflection kingsideAttack middlegame
mAhrc	7r/pb2k1p1/1pprp1p1/5P2/3N2N1/2P5/P4KP1/4R3 b - - 0 26	g6f5 d4f5 e7d7 g4e5 d7c7 f5d6	2080	endgame pin
WpeGA	3rk2r/pb1p1p1p/1p2p3/1B2q3/4PnR1/P1N2P2/1P3P1P/2R3QK b k - 4 20	e8e7 g1g3 f4g6 g4g6 e5g3 g6g3	2080	middlegame
Lx5bY	r2r2k1/5pp1/Q3p1Rp/2NqB3/P7/8/1P4PP/5R1K b - - 0 29	a8a6 g6g7 g8h8 g7g5 d5e5 g5e5	2081	discoveredAttack middlegame
yOyKU	rn2k2r/5pp1/p2bp1p1/1p1p4/3P3q/2P2QN1/PP3PPP/R1B1R1K1 w kq - 2 15	f3d5 h4h2 g1f1 h2h1 g3h1 h8h1 f1e2 h1e1 e2e1 e6d5	2089	kingsideAttack middlegame sacrifice
vGioO	r2q1k1r/3pn3/p1b3p1/2N1Q1pp/1p6/1P6/1PP2PPP/2KRR3 b - - 0 21	f8f7 c5e6 e7f5 e6d8	2091	middlegame
3FIAY	r1b1k2r/2p2ppp/p1np1q2/1p6/3NP3/1B6/PP3PPP/R1BQ1RK1 b kq - 0 13	f6d4 b3d5 d4d1 d5c6 c8d7 c6d7 e8d7 f1d1	2094	fork middlegame sacrifice
eLXF4	6k1/pp3pp1/2p1r2p/8/4p3/2P2q1r/PPQ1RPN1/4R1K1 w - - 2 29	e2e4 e6g6 e4e8 g8h7 c2g6 f7g6	2095	middlegame
NINCD	8/8/p7/2k5/5P2/5PK1/8/8 w - - 0 58	f4f5 a6a5 g3f4 a5a4 f5f6 c5d6 f4e3 a4a3 f6f7 d6e7	2096	endgame pawnEndgame quietMove
qHV1N	r1qr2k1/3n1p1p/pp4pQ/4p3/2PpP1N1/8/PP4PP/R4RK1 w - - 0 21	f1f7 g8f7 h6h7 f7e6 h7g6 e6e7	2098	middlegame
5il0o	5r2/1ppb3k/pb6/3PQpp1/6q1/2NB4/PP3P1B/4R1K1 w - - 2 27	h2g3 f8e8 d3f5 d7f5 e5f5 g4f5	2100	middlegame
Gs7TN	1k6/1pq1rp2/p2p2p1/3P2b1/PP1Q4/5RP1/5PK1/3B4 b - - 6 33	c7c1 f3c3 c1d2 d4h8 b8a7 c3c8	2100	defensiveMove endgame
4PzaT	8/p7/P7/6p1/4kp2/7P/5KP1/8 b - - 4 41	e4f5 f2f3 f5g6 f3g4 g6h6 h3h4	2101	endgame pawnEndgame zugzwang
YEos8	8/6pk/4Q2p/4P3/7K/2P2P1P/1P6/6q1 w - - 2 40	e6g4 g1e1 g4g3 g7g5 h4g4 h6h5 g4g5 e1g3	2102	deflection endgame
Lbojp	6Bk/pp2p2p/5p2/3PpP2/5pQ1/5K2/PP1q4/R7 w - - 0 37	a1h1 e5e4 f3e4 d2e3	2102	attraction endgame mate mateIn2
74QOo	r6r/1Q1kpp1p/p2p2pP/8/R2P4/2q1P3/6P1/R5K1 b - - 2 32	d7e6 d4d5 e6f6 a1f1 f6g5 b7e7	2103	deflection endgame
uy2Xw	2r2rk1/p3ppb1/bp4p1/3pB3/qn1P4/2P5/PP1N1PP1/1BKRQ2R w - - 1 19	e5g7 c8c3 b2c3 a4a3	2103	mate mateIn2 middlegame sacrifice
dJuQ4	5rk1/pb3qp1/8/3pP2p/3Qp1B1/1P2P2P/P5P1/2R3K1 w - - 0 35	g4d1 f7f1 g1h2 f8f2 d1f3 f1c1	2107	clearance endgame
4WY1o	k1r5/pp6/3Q1p2/8/4PP2/1Pb1q1P1/P6P/2RR3K w - - 1 39	d6c7 e3e4 h1g1 c3d4 d1d4 e4d4	2110	endgame
M2sHh	2r5/5p1k/3r2bP/1p1Pp1R1/pPBbNp2/P2K1P2/6P1/7R w - - 0 33	g5g6 b5c4 d3c2 d6g6	2112	intermezzo middlegame
tSh3S	8/2b5/2k1p1p1/1pP1Pp1p/3K1P1P/P5P1/3B4/8 w - - 7 37	d2e3 c7a5 e3f2 a5d2 d4d3 d2c1 a3a4 b5a4	2112	endgame quietMove
uj5lo	r2qr2k/pp3p1p/5N1b/8/5R2/2P4P/PP3QP1/R5K1 w - - 5 22	f4d4 h6e3 d4d8 e3f2 g1f2 e8d8	2113	fork middlegame pin
ygNHJ	8/4k3/2Pp4/5p2/5P2/1K6/8/8 b - - 0 40	d6d5 b3b4 e7d6 b4b5 d6c7 b5c5	2115	endgame pawnEndgame
jiXVz	3r2k1/pp3ppp/5q2/2p4n/3nr3/P2P1PBP/1PPQ1PK1/4RR2 w - - 0 21	e1e4 f6f3 g2g1 f3e4 d3e4 d4f3	2117	middlegame sacrifice
xwlUp	2q3k1/5pbp/6p1/3P1b2/1p6/1P3B1P/R1p2PP1/2Q3K1 w - - 4 29	g2g4 g7h6 a2c2 h6c1 c2c8 f5c8	2118	endgame
DOe1f	2k4r/p1q3Np/1p1b2pP/2pR1p2/8/6P1/PP3PB1/1K1R4 b - - 2 27	d6e5 g7e6 c7e7 d5e5	2122	middlegame
d8LVj	8/8/2p1k1pp/pp6/4KPPP/8/P1P5/8 b - - 0 38	c6c5 f4f5 g6f5 g4f5 e6d6 f5f6 d6e6 f6f7 e6f7 e4d5 b5b4 d5c5	2123	advancedPawn endgame exposedKing pawnEndgame
8hnd1	1nkr3r/ppp4q/5p2/1PNn1b1p/P2P2PP/4P1B1/4B1P1/2Q2RK1 b - - 0 25	h5g4 f1f5 h7f5 e3e4	2124	middlegame sacrifice
JQ8n2	4rr2/p3qnkp/1pp5/4N1pP/8/2P1QP2/P1P3P1/1R2R1K1 w - - 1 33	f3f4 g5f4 h5h6 g7g8	2126	defensiveMove middlegame
emEnY	8/2kqQ3/3p4/p1pPpP2/4P3/P7/7K/8 w - - 0 51	e7e6 d7e6 d5e6 c5c4 h2g3 c4c3 f5f6 c7d8	2130	defensiveMove endgame quietMove
HmQVw	6rk/ppp2p2/2pb3q/4p3/4P1Q1/3P1P2/PPP3P1/R4RK1 w - - 1 22	g4f5 d6c5 d3d4 c5d4 f1f2 d4f2	2131	endgame kingsideAttack
D4Orh	6r1/p2kb3/1p2q3/3P3Q/1n5P/6B1/P4PP1/3R2K1 b - - 0 27	e6g6 h5e5 e7d6 e5e6 g6e6 d5e6	2132	exposedKing middlegame
ybWas	r1b2rk1/1p1p1pp1/2p1qn1p/p3b3/4P2B/2PN4/PP2QPPP/R3KB1R b KQ - 3 13	f6e4 d3e5 e6e5 f2f3 e5h5 e2e4	2132	opening
nCd59	5rk1/5ppp/8/pP6/4p3/1Q2q3/BP1b2PP/5R1K b - - 0 28	e3e2 f1f7 e2e1 f7f1 g8h8 f1e1	2134	discoveredAttack endgame
xmmNL	5rk1/2pb1r1p/1p4pb/p2Ppnq1/2P1B3/2BQ1RPP/PP2N2K/R7 w - - 2 23	a1f1 f5e3 f3f7 e3f1 f7f1 f8f1	2137	middlegame xRayAttack
VV5gj	r4r2/pbk1q3/1p2p1Q1/1B1p1n2/8/2N4R/PPP4P/5R1K w - - 8 29	h3h7 d5d4 h1g1 f8g8 h7e7 f5e7	2137	discoveredAttack middlegame pin sacrifice
sxYd7	2k4r/pppr1pp1/2p2n2/2b2PBp/2bqP3/2NP3P/PPP1B1P1/R2QKR2 w Q - 1 13	d3c4 d4e5 d1d7 f6d7	2139	middlegame
AfmfA	r3r2k/1pp3pp/p2p4/3Pq2B/8/3P1QbP/PP4K1/R4R2 b - - 3 24	e5b2 g2g3 b2e5 g3g2 g7g6 h5g4	2139	defensiveMove hangingPiece middlegame
6BbzV	8/2P2B2/3n1p2/5p2/4p3/p1k4P/5PP1/6K1 w - - 2 43	h3h4 f5f4 h4h5 e4e3	2145	endgame quietMove
MGW00	1k6/ppq5/2pr1n1p/4n2r/8/1BN3Q1/PPP2PP1/3R1RK1 w - - 2 25	c3e4 f6e4 g3g8 c7c8 g8c8 b8c8 d1d6 e4d6	2149	hangingPiece middlegame
gDqLe	2r1r1k1/p3p3/3pNnp1/3q3p/7Q/1Pp4P/P5P1/4RR1K w - - 0 27	f1f6 e7f6 h4f6 e8e6 e1e6 d5f5 f6f5 g6f5	2155	discoveredAttack middlegame
O6bx3	r1br2k1/ppq1bppp/2n1pn2/3pP3/3N3P/2N1BP2/PPPQ2P1/2KR1B1R b - - 0 11	c7e5 d4c6 b7c6 e3f4 e5f4 d2f4	2160	opening
4PYCs	6k1/1q1B3p/4P1p1/5p2/3p1P2/4b1PK/Q6P/2r5 b - - 1 36	g8f8 a2a3 f8g8 a3e7	2161	endgame
kUWAx	8/5pK1/8/6PP/2b5/4k3/3p4/3B4 b - - 0 48	e3f4 g5g6 f7g6 h5h6 c4d5 h6h7	2161	advancedPawn endgame
7FBYh	8/p7/5kP1/2pp4/5K2/8/PP6/8 w - - 2 49	g6g7 f6g7 f4e5 d5d4 e5e4 a7a5	2161	defensiveMove endgame pawnEndgame quietMove
Cfrwh	8/2p2brk/2Pp3p/3P2q1/P1Q2pP1/5P1P/2P1R3/2K5 b - - 0 38	f7d5 c4d3 h7h8 h3h4 g5h4 d3d5	2162	deflection endgame
ZBHY9	r1bq1r2/bp2n1k1/p1pp1n2/3P2B1/2B2R2/2N5/PP3PPP/R2Q2K1 b - - 1 19	e7g6 f4f6 f8f6 c3e4	2163	middlegame sacrifice
cAFfx	rn1qkbnr/p4ppp/2p5/1p2N2b/2BPP3/1P6/P1P3PP/RNBQK2R b KQkq - 0 8	h5d1 c4f7 e8e7 c1a3	2166	middlegame
iMqWP	8/R4pk1/6P1/5P2/8/8/p5K1/r7 b - - 0 39	g7f8 a7f7 f8g8 f7a7 a1c1 a7a2	2166	endgame rookEndgame
jNn5h	r3k1r1/1p3p2/p2p4/3PPR1p/P3n2q/2P4P/1P4P1/R1BQ2K1 w q - 1 24	d1h5 h4e1 f5f1 e1f1 g1f1 e4g3 f1f2 g3h5	2168	attraction fork middlegame sacrifice
YuBJT	rn2k2r/pQ3ppp/2p5/4N3/3qp3/8/PP3PPP/R3K2R b KQkq - 0 13	d4e5 b7c8 e8e7 c8h8	2168	middlegame skewer
OMZgx	8/8/p3p1rp/1p1k1p1R/3P2P1/5P2/PP3K2/8 b - - 0 31	g6g5 h5g5 h6g5 f3f4 g5f4 g4g5	2168	defensiveMove endgame rookEndgame
BA5xZ	8/p1p1rpk1/6pp/1P6/2PP4/8/r4RPP/2R3K1 b - - 3 33	e7e2 f2e2 a2e2 c1a1	2169	endgame rookEndgame
py74I	8/k2q1p2/pp6/6Q1/8/1P3rPK/P2P3P/R7 w - - 2 38	g5g4 f3f5 h3g2 f5f2 g2f2 d7g4	2169	discoveredAttack endgame quietMove
H8o0L	r3r1k1/5P2/5qpp/ppb5/2p1Q3/P5P1/2B2PP1/3RR1K1 b - - 0 28	g8f7 e4d5 f7g7 d5c5 e8e1 d1e1	2170	fork middlegame
EJLrE	2kr1b1r/ppp2ppp/5n2/6B1/4P3/2NB1n1P/PPP5/R2K3R b - - 1 12	f6h5 g5d8 h5g3 d3e2 g3h1 e2f3	2173	middlegame
Ld8z5	rnbqr1k1/ppp1bppp/8/3p2B1/3Pn3/2N2N2/PPP1QPPP/2KR1B1R w - - 7 9	c3e4 d5e4 g5e7 e4f3	2174	opening
X3VJE	6k1/2Q2pbp/2p3p1/2Pp4/3Pr3/P3P3/4qPK1/R5R1 w - - 10 31	c7c6 e4g4 g2h3 e2f3 g1g3 g4h4 h3h4 f3h5	2174	attraction endgame mate sacrifice
P0Atd	8/pp5p/3p3r/5k2/2P3R1/P1P1p3/1P2K1P1/8 w - - 1 42	e2f3 h6e6 g4f4 f5g5	2175	defensiveMove endgame quietMove rookEndgame
vY0S6	1kb5/1P3R2/7R/2p5/3p2rK/1P1Pr1p1/2P3B1/8 w - - 1 39	h4h5 e3e5 f7f5 c8f5 h6h8 f5c8	2176	discoveredAttack endgame
cuzBn	1k4r1/pp2qpr1/1b1p1p1p/1B2n3/1PP5/P3P1BP/4QPP1/2RR2K1 w - - 3 23	e2d2 g7g3 f2g3 e5f3 g2f3 b6e3 g1h2 e3d2	2177	fork middlegame sacrifice
8OZi7	r1r1n1k1/1p1bbppp/p1n1p3/3p4/1P1P1B2/2P2N1P/RP1NBPP1/R5K1 b - - 0 15	c6a7 e2a6 b7a6 a2a6	2179	middlegame
nwtZQ	r4rk1/pp3p2/2b2Bp1/3p2qp/8/1NP2Q2/PP4PP/5RK1 b - - 0 27	g5f5 f3e3 d5d4 e3h6 f5f6 f1f6	2179	middlegame
JYLN7	r1b1qrk1/ppp3pp/3p4/3Ppn2/2P1Nn2/3B1N2/PPQ2PPP/R4RK1 w - - 10 14	e4g3 f4d3 c2d3 f5g3 f2g3 e5e4	2180	middlegame
bpNI0	4r3/1p4kp/2p3p1/p2ppq2/P2P2b1/2N1Q3/1PP2P2/R3R1K1 w - - 0 24	d4e5 g4f3 c3e2 f5h3 e3f3 h3f3	2180	clearance middlegame quietMove
3bHpx	8/1r6/1P2k3/2KR3p/4p2P/8/8/8 b - - 1 54	e4e3 d5d3 e3e2 d3e3	2182	endgame rookEndgame
vmbyt	2r2k2/p2R2pp/4pp2/2qb4/4p3/P3P2P/2r1BPP1/1R1Q3K b - - 5 29	c5c6 e2b5 c2c1 b5c6 c1d1 b1d1	2184	middlegame
G8d8y	r6k/P5pp/8/4p2P/2p1qbQ1/8/5PK1/R2R4 w - - 0 38	f2f3 e4e2 g2g1 e2h2 g1f1 f4g3	2186	defensiveMove endgame
Ti3Q3	8/3r2qk/1Q2R1pp/p7/1p6/1Pn5/6P1/5B1K b - - 3 51	d7a7 f1d3 c3d5 d3g6 g7g6 b6a7	2192	deflection endgame
GVIHc	4rrk1/ppp2pp1/3p3p/2bP4/2PNB2q/3QP1R1/PP3K2/R7 w - - 6 22	f2f3 f7f5 d4f5 f8f5 e4f5 e8e3 d3e3 c5e3	2194	fork middlegame sacrifice
Ytrt6	3b4/8/8/1PP4k/6p1/P7/6K1/8 b - - 1 59	h5g5 b5b6 g5f6 a3a4 f6e5 a4a5 e5d5 a5a6 d5c6 a6a7	2197	advancedPawn endgame quietMove
blZ2D	8/r2q1kp1/1Q1Pp2p/5p2/8/4P1P1/2R2K1P/8 b - - 2 43	e6e5 b6a7 d7a7 c2c7	2198	endgame pin sacrifice
SQ4Hv	r4r2/ppq3p1/1kp4p/8/P3R3/1PQP4/2P2P2/6K1 b - - 0 25	a7a6 a4a5 b6a7 c3c5 a7b8 c5f8	2204	endgame interference
zgdjZ	6rk/1pp3rb/4R2Q/8/1P6/P4P1P/6P1/6K1 w - - 3 35	h6f4 g7g2 g1f1 g2g1 f1f2 g8g2 f2e3 g1e1 e3d4 e1e6	2206	endgame skewer
11yPY	r2qkb1r/pp2pp2/8/5Rp1/2pPQ3/2N3P1/PPP3Pn/R5K1 b kq - 1 17	f7f6 f5d5 e8f7 d5d8	2206	middlegame
dT3jJ	r3kbnr/pp1b1ppp/2n1p3/1B6/4q3/2N5/PPP1NB1P/R2QK1R1 b Qkq - 3 12	f8b4 d1d7 e8d7 e1c1 e4d5 c3d5	2207	discoveredAttack opening sacrifice
BZPSK	r1b1rk2/1p3pbQ/p5p1/4q3/7R/1NP1BR2/PP3K2/8 b - - 11 29	c8f5 e3c5 e8e7 f3e3 e5c5 b3c5	2208	clearance middlegame pin
YzojD	8/p4k2/1p2pp1p/1Pp1PP2/2P1K2P/8/8/8 b - - 0 35	h6h5 f5e6 f7e6 e5f6 e6f6 e4f4 f6e6 f4g5 e6e5 g5h5	2209	endgame pawnEndgame zugzwang
6cQLy	r3k2r/2p1bppp/p1p5/3qp2b/2P3n1/N4N1P/PP1P1P2/R1BQR1K1 b kq - 0 13	d5d3 h3g4 h5g4 f3e5 g4d1 e5d3	2210	capturingDefender fork middlegame
KL5xA	r1bk3N/ppp1nBpp/3b4/6B1/4p3/3P3q/PPP2P1P/RN1Q1R1K w - - 0 14	g5e7 d8e7 f2f4 c8g4 b1c3 g4d1	2210	middlegame
b89Yj	4r2k/1p4p1/3P3p/P1P5/4b3/1Bq5/6PP/3QR2K w - - 10 41	h1g1 c3c5 g1h1 c5f2 e1g1 e4g2 g1g2 e8e1 d1e1 f2e1 g2g1 e1e4	2210	endgame fork
Z4xKn	k7/1p6/p1r1p1R1/8/3P4/2P5/2RQ4/2K2q2 w - - 10 54	c1b2 c6b6 b2a3 f1b5 g6g8 a8a7 g8a8 a7a8 c3c4 b5b3	2212	endgame mate quietMove
LZ0fS	3r1bk1/2q2ppp/2N5/3p4/2pP2Q1/2p4P/rP2RPP1/4R1K1 w - - 2 33	c6d8 c3b2 d8e6 f7e6 g4e6 c7f7 e6b6 c4c3	2213	advancedPawn middlegame trappedPiece
